Date,Province,Vac Allocated AstraZeneca 1,Vac Allocated AstraZeneca 2,Vac Allocated Sinovac 1,Vac Allocated Sinovac 2,Vac Given,Vac Given 1 Cum,Vac Given 2 %,Vac Given 2 Cum,Vac Given AstraZeneca,Vac Given AstraZeneca Cum,Vac Given Cum,Vac Given Sinopharm,Vac Given Sinopharm Cum,Vac Given Sinovac,Vac Given Sinovac Cum,Vac Group Medical Staff 1 Cum,Vac Group Medical Staff 2 Cum,Vac Group Other Frontline Staff 1 Cum,Vac Group Other Frontline Staff 2 Cum,Vac Group Over 60 1 Cum,Vac Group Over 60 2 Cum,Vac Group Risk: Disease 1 Cum,Vac Group Risk: Disease 2 Cum,Vac Group Risk: Location 1 Cum,Vac Group Risk: Location 2 Cum
2021-03-10,Suphan Buri,,,,,,,,,,0.0,1.0,,0.0,,1.0,,,,,,,,,,
2021-03-10,Surat Thani,0.0,0.0,2520.0,0.0,,1260.0,0.0,0.0,,0.0,1260.0,,0.0,,1260.0,605.0,0.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-10,Tak,0.0,0.0,5000.0,0.0,304.0,1875.0,0.0,0.0,0.0,0.0,1873.0,0.0,0.0,304.0,1873.0,1496.0,0.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,Bangkok,0.0,0.0,33600.0,0.0,333.0,4305.0,0.0,0.0,0.0,0.0,4429.0,0.0,0.0,333.0,4429.0,2457.0,0.0,1848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,Chiang Mai,0.0,0.0,3520.0,0.0,54.0,1752.0,0.0,0.0,0.0,0.0,1759.0,0.0,0.0,54.0,1759.0,1530.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,Chonburi,0.0,0.0,4720.0,0.0,,2359.0,0.0,0.0,,0.0,2360.0,,0.0,,2360.0,2296.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,Nakhon Pathom,0.0,0.0,3560.0,0.0,23.0,1764.0,0.0,0.0,0.0,0.0,1779.0,0.0,0.0,23.0,1779.0,1274.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,Nonthaburi,0.0,0.0,6000.0,0.0,233.0,2910.0,0.0,0.0,0.0,10.0,2931.0,0.0,0.0,233.0,2921.0,2869.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,Pathum Thani,0.0,0.0,8000.0,0.0,87.0,2467.0,0.0,0.0,0.0,0.0,2532.0,0.0,0.0,87.0,2532.0,1648.0,0.0,551.0,0.0,258.0,0.0,0.0,0.0,10.0,0.0
2021-03-11,Phra Nakhon Si Ayutthaya,,,,,1.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,
2021-03-11,Phuket,0.0,0.0,4000.0,0.0,1.0,2000.0,0.0,0.0,0.0,0.0,2006.0,0.0,0.0,1.0,2006.0,1819.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,Ratchaburi,0.0,0.0,2520.0,0.0,,1260.0,0.0,0.0,,0.0,1231.0,,0.0,,1231.0,1111.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,Samut Prakan,0.0,0.0,6000.0,0.0,161.0,2791.0,0.0,0.0,0.0,0.0,2829.0,0.0,0.0,161.0,2829.0,1918.0,0.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,Samut Sakhon,0.0,0.0,35080.0,0.0,2258.0,14134.0,0.0,0.0,0.0,2.0,13262.0,0.0,0.0,2258.0,13260.0,8647.0,0.0,2988.0,0.0,776.0,0.0,0.0,0.0,1723.0,0.0
2021-03-11,Samut Songkhram,0.0,0.0,2000.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,996.0,0.0,0.0,1.0,996.0,812.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,Suphan Buri,,,,,,,,,,0.0,1.0,,0.0,,1.0,,,,,,,,,,
2021-03-11,Surat Thani,0.0,0.0,2520.0,0.0,,1260.0,0.0,0.0,,0.0,1260.0,,0.0,,1260.0,605.0,0.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,Tak,0.0,0.0,5000.0,0.0,263.0,2138.0,0.0,0.0,0.0,0.0,2136.0,0.0,0.0,263.0,2136.0,1727.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,Bangkok,0.0,0.0,33600.0,0.0,227.0,4521.0,0.0,0.0,0.0,0.0,4656.0,0.0,0.0,227.0,4656.0,2467.0,0.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,Chiang Mai,0.0,0.0,3520.0,0.0,3.0,1760.0,0.0,0.0,0.0,0.0,1762.0,0.0,0.0,3.0,1762.0,1589.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,Chonburi,0.0,0.0,4720.0,0.0,,2359.0,0.0,0.0,,0.0,2360.0,,0.0,,2360.0,2296.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,Nakhon Pathom,0.0,0.0,3560.0,0.0,,1779.0,0.0,0.0,,0.0,1779.0,,0.0,,1779.0,1289.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,Nonthaburi,0.0,0.0,6000.0,0.0,76.0,2905.0,0.0,0.0,11.0,21.0,3007.0,0.0,0.0,65.0,2986.0,2869.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,Pathum Thani,0.0,0.0,8000.0,0.0,679.0,3127.0,0.0,0.0,0.0,0.0,3211.0,0.0,0.0,679.0,3211.0,1654.0,0.0,771.0,0.0,455.0,0.0,0.0,0.0,247.0,0.0
2021-03-12,Phra Nakhon Si Ayutthaya,,,,,,,,,,0.0,1.0,,0.0,,1.0,,,,,,,,,,
2021-03-12,Phuket,0.0,0.0,4000.0,0.0,1.0,2000.0,0.0,0.0,0.0,0.0,2007.0,0.0,0.0,1.0,2007.0,1819.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,Ratchaburi,0.0,0.0,2520.0,0.0,,1260.0,0.0,0.0,,0.0,1231.0,,0.0,,1231.0,1111.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,Samut Prakan,0.0,0.0,6000.0,0.0,143.0,2968.0,0.0,0.0,0.0,0.0,2972.0,0.0,0.0,143.0,2972.0,1918.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,Samut Sakhon,0.0,0.0,35080.0,0.0,2819.0,16970.0,0.0,0.0,0.0,2.0,16081.0,0.0,0.0,2819.0,16079.0,8745.0,0.0,3352.0,0.0,1301.0,0.0,0.0,0.0,3572.0,0.0
2021-03-12,Samut Songkhram,0.0,0.0,2000.0,0.0,,1000.0,0.0,0.0,,0.0,996.0,,0.0,,996.0,812.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,Suphan Buri,,,,,,,,,,0.0,1.0,,0.0,,1.0,,,,,,,,,,
2021-03-12,Surat Thani,0.0,0.0,2520.0,0.0,,1260.0,0.0,0.0,,0.0,1260.0,,0.0,,1260.0,605.0,0.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,Tak,0.0,0.0,5000.0,0.0,364.0,2500.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,364.0,2500.0,2069.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,Bangkok,0.0,0.0,33600.0,0.0,3.0,4530.0,0.0,0.0,0.0,0.0,4659.0,0.0,0.0,3.0,4659.0,2467.0,0.0,2063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,Chiang Mai,0.0,0.0,3520.0,0.0,,1761.0,0.0,0.0,,0.0,1762.0,,0.0,,1762.0,1589.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,Chonburi,0.0,0.0,4720.0,0.0,,2359.0,0.0,0.0,,0.0,2360.0,,0.0,,2360.0,2296.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,Nakhon Pathom,0.0,0.0,3560.0,0.0,,1779.0,0.0,0.0,,0.0,1779.0,,0.0,,1779.0,1289.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,Nonthaburi,0.0,0.0,6000.0,0.0,,2905.0,0.0,0.0,,21.0,3007.0,,0.0,,2986.0,2869.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,Pathum Thani,0.0,0.0,8000.0,0.0,195.0,3274.0,0.0,0.0,0.0,0.0,3406.0,0.0,0.0,195.0,3406.0,1654.0,0.0,918.0,0.0,455.0,0.0,0.0,0.0,247.0,0.0
2021-03-13,Phra Nakhon Si Ayutthaya,,,,,,,,,,0.0,1.0,,0.0,,1.0,,,,,,,,,,
2021-03-13,Phuket,0.0,0.0,4000.0,0.0,,2000.0,0.0,0.0,,0.0,2007.0,,0.0,,2007.0,1819.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,Ratchaburi,0.0,0.0,2520.0,0.0,,1260.0,0.0,0.0,,0.0,1231.0,,0.0,,1231.0,1111.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,Samut Prakan,0.0,0.0,6000.0,0.0,5.0,2998.0,0.0,0.0,0.0,0.0,2977.0,0.0,0.0,5.0,2977.0,1918.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,Samut Sakhon,0.0,0.0,35080.0,0.0,328.0,17336.0,0.0,0.0,0.0,2.0,16409.0,0.0,0.0,328.0,16407.0,8794.0,0.0,3359.0,0.0,1367.0,0.0,0.0,0.0,3816.0,0.0
2021-03-13,Samut Songkhram,0.0,0.0,2000.0,0.0,,1000.0,0.0,0.0,,0.0,996.0,,0.0,,996.0,812.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,Suphan Buri,,,,,,,,,,0.0,1.0,,0.0,,1.0,,,,,,,,,,
2021-03-13,Surat Thani,0.0,0.0,2520.0,0.0,,1260.0,0.0,0.0,,0.0,1260.0,,0.0,,1260.0,605.0,0.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,Tak,0.0,0.0,5000.0,0.0,,2501.0,0.0,0.0,,0.0,2500.0,,0.0,,2500.0,2069.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,Bangkok,0.0,0.0,33600.0,0.0,2.0,4545.0,0.0,0.0,0.0,0.0,4661.0,0.0,0.0,2.0,4661.0,2467.0,0.0,2078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,Chiang Mai,0.0,0.0,3520.0,0.0,,1761.0,0.0,0.0,,0.0,1762.0,,0.0,,1762.0,1589.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,Chonburi,0.0,0.0,4720.0,0.0,,2359.0,0.0,0.0,,0.0,2360.0,,0.0,,2360.0,2296.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,Nakhon Pathom,0.0,0.0,3560.0,0.0,,1779.0,0.0,0.0,,0.0,1779.0,,0.0,,1779.0,1289.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,Nonthaburi,0.0,0.0,6000.0,0.0,,2905.0,0.0,0.0,,21.0,3007.0,,0.0,,2986.0,2869.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,Pathum Thani,0.0,0.0,8000.0,0.0,189.0,3463.0,0.0,0.0,0.0,0.0,3595.0,0.0,0.0,189.0,3595.0,1654.0,0.0,1107.0,0.0,455.0,0.0,0.0,0.0,247.0,0.0
2021-03-14,Phra Nakhon Si Ayutthaya,,,,,,,,,,0.0,1.0,,0.0,,1.0,,,,,,,,,,
2021-03-14,Phuket,0.0,0.0,4000.0,0.0,,2000.0,0.0,0.0,,0.0,2007.0,,0.0,,2007.0,1819.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,Ratchaburi,0.0,0.0,2520.0,0.0,,1260.0,0.0,0.0,,0.0,1231.0,,0.0,,1231.0,1111.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,Samut Prakan,0.0,0.0,6000.0,0.0,,2998.0,0.0,0.0,,0.0,2977.0,,0.0,,2977.0,1918.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,Samut Sakhon,0.0,0.0,35080.0,0.0,1432.0,18767.0,0.0,0.0,0.0,2.0,17841.0,0.0,0.0,1432.0,17839.0,8802.0,0.0,3398.0,0.0,1534.0,0.0,0.0,0.0,5033.0,0.0
2021-03-14,Samut Songkhram,0.0,0.0,2000.0,0.0,,1000.0,0.0,0.0,,0.0,996.0,,0.0,,996.0,812.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,Suphan Buri,,,,,,,,,,0.0,1.0,,0.0,,1.0,,,,,,,,,,
2021-03-14,Surat Thani,0.0,0.0,2520.0,0.0,,1260.0,0.0,0.0,,0.0,1260.0,,0.0,,1260.0,605.0,0.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,Tak,0.0,0.0,5000.0,0.0,,2501.0,0.0,0.0,,0.0,2500.0,,0.0,,2500.0,2069.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,Bangkok,0.0,0.0,33600.0,0.0,157.0,4696.0,0.0,0.0,0.0,0.0,4818.0,0.0,0.0,157.0,4818.0,2467.0,0.0,2220.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,Chiang Mai,0.0,0.0,3520.0,0.0,,1766.0,0.0,0.0,,0.0,1762.0,,0.0,,1762.0,1589.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,Chonburi,0.0,0.0,4720.0,0.0,,2359.0,0.0,0.0,,0.0,2360.0,,0.0,,2360.0,2296.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,Nakhon Pathom,0.0,0.0,3560.0,0.0,,1779.0,0.0,0.0,,0.0,1779.0,,0.0,,1779.0,1289.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,Nonthaburi,0.0,0.0,6000.0,0.0,62.0,2967.0,0.0,0.0,0.0,21.0,3069.0,0.0,0.0,62.0,3048.0,2933.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,Pathum Thani,0.0,0.0,8000.0,0.0,334.0,3771.0,0.0,0.0,0.0,0.0,3929.0,0.0,0.0,334.0,3929.0,1688.0,0.0,1081.0,0.0,687.0,0.0,0.0,0.0,315.0,0.0
2021-03-15,Phra Nakhon Si Ayutthaya,,,,,,,,,,0.0,1.0,,0.0,,1.0,,,,,,,,,,
2021-03-15,Phuket,0.0,0.0,4000.0,0.0,,2006.0,0.0,0.0,,0.0,2007.0,,0.0,,2007.0,1819.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,Ratchaburi,0.0,0.0,2520.0,0.0,,1260.0,0.0,0.0,,0.0,1231.0,,0.0,,1231.0,1111.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,Samut Prakan,0.0,0.0,6000.0,0.0,,2998.0,0.0,0.0,,0.0,2977.0,,0.0,,2977.0,1918.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,Samut Sakhon,0.0,0.0,35080.0,0.0,3255.0,22025.0,0.0,0.0,0.0,2.0,21096.0,0.0,0.0,3255.0,21094.0,9038.0,0.0,3525.0,0.0,1944.0,0.0,0.0,0.0,7518.0,0.0
2021-03-15,Samut Songkhram,0.0,0.0,2000.0,0.0,,1000.0,0.0,0.0,,0.0,996.0,,0.0,,996.0,812.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,Suphan Buri,,,,,,,,,,0.0,1.0,,0.0,,1.0,,,,,,,,,,
2021-03-15,Surat Thani,0.0,0.0,2520.0,0.0,,1260.0,0.0,0.0,,0.0,1260.0,,0.0,,1260.0,605.0,0.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,Tak,0.0,0.0,5000.0,0.0,,2501.0,0.0,0.0,,0.0,2500.0,,0.0,,2500.0,2069.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-16,Bangkok,0.0,0.0,33600.0,0.0,431.0,5529.0,0.0,0.0,1.0,1.0,5249.0,0.0,0.0,430.0,5248.0,3650.0,0.0,888.0,0.0,324.0,0.0,1.0,0.0,666.0,0.0
2021-03-16,Chiang Mai,0.0,0.0,3520.0,0.0,,1758.0,0.0,0.0,,0.0,1762.0,,0.0,,1762.0,1580.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-16,Chonburi,0.0,0.0,4720.0,0.0,,2358.0,0.0,0.0,,0.0,2360.0,,0.0,,2360.0,2257.0,0.0,64.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0
2021-03-16,Nakhon Pathom,0.0,0.0,3560.0,0.0,,1752.0,0.0,0.0,,0.0,1779.0,,0.0,,1779.0,1263.0,0.0,430.0,0.0,1.0,0.0,0.0,0.0,58.0,0.0
2021-03-16,Nonthaburi,0.0,0.0,6000.0,0.0,52.0,2968.0,0.0,0.0,32.0,53.0,3121.0,0.0,0.0,20.0,3068.0,2898.0,0.0,33.0,0.0,3.0,0.0,0.0,0.0,34.0,0.0
2021-03-16,Pathum Thani,0.0,0.0,8000.0,0.0,,3676.0,0.0,0.0,,0.0,3929.0,,0.0,,3929.0,1735.0,0.0,33.0,0.0,125.0,0.0,0.0,0.0,1783.0,0.0
2021-03-16,Phra Nakhon Si Ayutthaya,,,,,,,,,,0.0,1.0,,0.0,,1.0,,,,,,,,,,
2021-03-16,Phuket,0.0,0.0,4000.0,0.0,,2006.0,0.0,0.0,,0.0,2007.0,,0.0,,2007.0,1604.0,0.0,401.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-03-16,Ratchaburi,0.0,0.0,2520.0,0.0,,1202.0,0.0,0.0,,0.0,1231.0,,0.0,,1231.0,1112.0,0.0,86.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
2021-03-16,Samut Prakan,0.0,0.0,6000.0,0.0,173.0,3169.0,0.0,0.0,0.0,0.0,3150.0,0.0,0.0,173.0,3150.0,2936.0,0.0,107.0,0.0,7.0,0.0,0.0,0.0,119.0,0.0
2021-03-16,Samut Sakhon,0.0,0.0,35080.0,0.0,3708.0,24650.0,0.0,0.0,0.0,2.0,24804.0,0.0,0.0,3708.0,24802.0,7883.0,0.0,2995.0,0.0,2348.0,0.0,1.0,0.0,11423.0,0.0
2021-03-16,Samut Songkhram,0.0,0.0,2000.0,0.0,,1000.0,0.0,0.0,,0.0,996.0,,0.0,,996.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-16,Suphan Buri,,,,,,,,,,0.0,1.0,,0.0,,1.0,,,,,,,,,,
2021-03-16,Surat Thani,0.0,0.0,2520.0,0.0,,1274.0,0.0,0.0,,0.0,1260.0,,0.0,,1260.0,878.0,0.0,378.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0
2021-03-16,Tak,0.0,0.0,5000.0,0.0,,2500.0,0.0,0.0,,0.0,2500.0,,0.0,,2500.0,2057.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-17,Bangkok,0.0,0.0,33600.0,0.0,1102.0,5945.0,0.0,0.0,11.0,12.0,6351.0,0.0,0.0,1091.0,6339.0,3711.0,0.0,1109.0,0.0,506.0,0.0,0.0,0.0,619.0,0.0
2021-03-17,Chiang Mai,0.0,0.0,3520.0,0.0,,1759.0,0.0,0.0,,0.0,1762.0,,0.0,,1762.0,1580.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-03-17,Chonburi,0.0,0.0,4720.0,0.0,,2358.0,0.0,0.0,,0.0,2360.0,,0.0,,2360.0,2257.0,0.0,64.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0
2021-03-17,Nakhon Pathom,0.0,0.0,3560.0,0.0,,1768.0,0.0,0.0,,0.0,1779.0,,0.0,,1779.0,1279.0,0.0,430.0,0.0,1.0,0.0,0.0,0.0,58.0,0.0
2021-03-17,Nonthaburi,0.0,0.0,6000.0,0.0,9.0,3102.0,0.0,0.0,0.0,53.0,3130.0,0.0,0.0,9.0,3077.0,2938.0,0.0,35.0,0.0,5.0,0.0,0.0,0.0,124.0,0.0
2021-03-17,Pathum Thani,0.0,0.0,8000.0,0.0,,3676.0,0.0,0.0,,0.0,3929.0,,0.0,,3929.0,1735.0,0.0,33.0,0.0,125.0,0.0,0.0,0.0,1783.0,0.0
2021-03-17,Phra Nakhon Si Ayutthaya,,,,,,,,,,0.0,1.0,,0.0,,1.0,,,,,,,,,,
2021-03-17,Phuket,0.0,0.0,4000.0,0.0,,2006.0,0.0,0.0,,0.0,2007.0,,0.0,,2007.0,1604.0,0.0,401.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-03-17,Ratchaburi,0.0,0.0,2520.0,0.0,,1202.0,0.0,0.0,,0.0,1231.0,,0.0,,1231.0,1112.0,0.0,86.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
2021-03-17,Samut Prakan,0.0,0.0,6000.0,0.0,170.0,3330.0,0.0,0.0,0.0,0.0,3320.0,0.0,0.0,170.0,3320.0,2937.0,0.0,273.0,0.0,7.0,0.0,0.0,0.0,113.0,0.0
2021-03-17,Samut Sakhon,0.0,0.0,35080.0,0.0,4419.0,28104.0,0.0,0.0,0.0,2.0,29223.0,0.0,0.0,4419.0,29221.0,7918.0,0.0,3055.0,0.0,2788.0,0.0,0.0,0.0,14343.0,0.0
2021-03-17,Samut Songkhram,0.0,0.0,2000.0,0.0,,1000.0,0.0,0.0,,0.0,996.0,,0.0,,996.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-17,Suphan Buri,,,,,,,,,,0.0,1.0,,0.0,,1.0,,,,,,,,,,
2021-03-17,Surat Thani,0.0,0.0,2520.0,0.0,,1274.0,0.0,0.0,,0.0,1260.0,,0.0,,1260.0,878.0,0.0,378.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0
2021-03-17,Tak,0.0,0.0,5000.0,0.0,,2500.0,0.0,0.0,,0.0,2500.0,,0.0,,2500.0,2057.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-18,Bangkok,0.0,0.0,33600.0,0.0,1341.0,6533.0,0.0,0.0,12.0,24.0,7692.0,0.0,0.0,1329.0,7668.0,3734.0,0.0,1375.0,0.0,717.0,0.0,0.0,0.0,707.0,0.0
2021-03-18,Chiang Mai,0.0,0.0,3520.0,0.0,,1758.0,0.0,0.0,,0.0,1762.0,,0.0,,1762.0,1580.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-18,Chonburi,0.0,0.0,4720.0,0.0,,2358.0,0.0,0.0,,0.0,2360.0,,0.0,,2360.0,2257.0,0.0,64.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0
2021-03-18,Nakhon Pathom,0.0,0.0,3560.0,0.0,1.0,1769.0,0.0,0.0,0.0,0.0,1780.0,0.0,0.0,1.0,1780.0,1280.0,0.0,430.0,0.0,1.0,0.0,0.0,0.0,58.0,0.0
2021-03-18,Nonthaburi,0.0,0.0,6000.0,0.0,35.0,3141.0,0.0,0.0,12.0,65.0,3165.0,0.0,0.0,23.0,3100.0,2933.0,0.0,35.0,0.0,6.0,0.0,33.0,0.0,134.0,0.0
2021-03-18,Pathum Thani,0.0,0.0,8000.0,0.0,1.0,3696.0,0.0,0.0,0.0,0.0,3930.0,0.0,0.0,1.0,3930.0,1733.0,0.0,33.0,0.0,125.0,0.0,0.0,0.0,1805.0,0.0
2021-03-18,Phra Nakhon Si Ayutthaya,,,,,,,,,,0.0,1.0,,0.0,,1.0,,,,,,,,,,
2021-03-18,Phuket,0.0,0.0,4000.0,0.0,,2006.0,0.0,0.0,,0.0,2007.0,,0.0,,2007.0,1604.0,0.0,401.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-03-18,Ratchaburi,0.0,0.0,2520.0,0.0,,1202.0,0.0,0.0,,0.0,1231.0,,0.0,,1231.0,1112.0,0.0,86.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
2021-03-18,Samut Prakan,0.0,0.0,6000.0,0.0,226.0,3557.0,0.0,0.0,0.0,0.0,3546.0,0.0,0.0,226.0,3546.0,2939.0,0.0,496.0,0.0,7.0,0.0,0.0,0.0,115.0,0.0
2021-03-18,Samut Sakhon,0.0,0.0,35080.0,0.0,4137.0,32149.0,0.0,0.0,1.0,3.0,33360.0,0.0,0.0,4136.0,33357.0,7961.0,0.0,3228.0,0.0,3320.0,0.0,2.0,0.0,17638.0,0.0
2021-03-18,Samut Songkhram,0.0,0.0,2000.0,0.0,,1000.0,0.0,0.0,,0.0,996.0,,0.0,,996.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-18,Suphan Buri,,,,,,,,,,0.0,1.0,,0.0,,1.0,,,,,,,,,,
2021-03-18,Surat Thani,0.0,0.0,2520.0,0.0,2.0,1274.0,0.0,0.0,0.0,0.0,1262.0,0.0,0.0,2.0,1262.0,878.0,0.0,378.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0
2021-03-18,Tak,0.0,0.0,5000.0,0.0,,2498.0,0.0,0.0,,0.0,2500.0,,0.0,,2500.0,2055.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19,Bangkok,0.0,0.0,60240.0,0.0,1760.0,7223.0,0.0,0.0,13.0,37.0,9452.0,0.0,0.0,1747.0,9415.0,3911.0,0.0,1659.0,0.0,927.0,0.0,0.0,0.0,726.0,0.0
2021-03-19,Chiang Mai,0.0,0.0,3520.0,0.0,,1758.0,0.0,0.0,,0.0,1762.0,,0.0,,1762.0,1580.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19,Chonburi,0.0,0.0,4720.0,0.0,,2358.0,0.0,0.0,,0.0,2360.0,,0.0,,2360.0,2257.0,0.0,64.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0
2021-03-19,Nakhon Pathom,0.0,0.0,3560.0,0.0,,1769.0,0.0,0.0,,0.0,1780.0,,0.0,,1780.0,1280.0,0.0,430.0,0.0,1.0,0.0,0.0,0.0,58.0,0.0
2021-03-19,Nonthaburi,0.0,0.0,6000.0,0.0,118.0,3276.0,0.0,0.0,22.0,87.0,3283.0,0.0,0.0,96.0,3196.0,3014.0,0.0,35.0,0.0,7.0,0.0,45.0,0.0,175.0,0.0
2021-03-19,Pathum Thani,0.0,0.0,8000.0,0.0,,3706.0,0.0,0.0,,0.0,3930.0,,0.0,,3930.0,1733.0,0.0,33.0,0.0,125.0,0.0,0.0,0.0,1815.0,0.0
